Saint-Luc-de-Bellechasse (Que.),M,483,,524,,217,
Saint-Luc-de-Matane (Que.),M,839,,899,,341,
Saint-Luc-de-Vincennes (Que.),M,609,,623,,245,
Saint-Lucien (Que.),P,1273,,1220,,707,
Saint-Ludger (Que.),M,1203,,1302,Adjusted figure due to boundary change.,491,
Saint-Ludger-de-Milot (Que.),M,764,,752,,312,
Saint-Magloire (Que.),M,705,,800,,364,
Saint-Majorique-de-Grantham (Que.),P,952,,871,,366,
Saint-Malachie (Que.),P,1348,,1355,,711,
Saint-Malo (Que.),M,518,,546,Adjusted figure due to boundary change.,239,
Saint-Marc-de-Figuery (Que.),P,615,,580,,231,
Saint-Marc-des-Carrières (Que.),VL,2855,,2955,,1197,
Saint-Marc-du-Lac-Long (Que.),P,469,,486,,288,
Saint-Marcel (Que.),M,531,,548,,266,
Saint-Marcel-de-Richelieu (Que.),M,629,,619,,237,
Saint-Marcellin (Que.),P,335,,313,,291,
Saint-Marc-sur-Richelieu (Que.),M,1957,,1999,,730,
Saint-Martin (Que.),P,2598,,2546,,1021,
Saint-Mathias-sur-Richelieu (Que.),M,4149,,4014,,1605,
Saint-Mathieu (Que.),M,1961,,1925,,753,
Saint-Mathieu-de-Beloeil (Que.),M,2236,,2143,,757,
Saint-Mathieu-de-Rioux (Que.),P,601,,565,,540,
Saint-Mathieu-d'Harricana (Que.),M,700,,717,,251,
Saint-Mathieu-du-Parc (Que.),M,1266,,1151,,1184,
Saint-Maurice (Que.),P,2292,,2295,,902,
Saint-Maxime-du-Mont-Louis (Que.),M,1288,,1499,,612,
Saint-Médard (Que.),M,281,,314,,122,
Saint-Méthode-de-Frontenac (Que.),M,1629,,1613,,777,
Saint-Michel (Que.),P,2532,,2451,,929,
Saint-Michel-de-Bellechasse (Que.),M,1633,,1676,,763,
Saint-Michel-des-Saints (Que.),M,2414,,2339,,1865,
Saint-Michel-du-Squatec (Que.),P,1332,,1380,,589,
Saint-Michel-d'Yamaska (Que.),P,1008,,1017,,542,
Saint-Modeste (Que.),P,890,,891,,339,
Saint-Moïse (Que.),P,633,,625,,307,
Saint-Narcisse (Que.),P,1858,,1937,,751,
Saint-Narcisse-de-Beaurivage (Que.),P,1028,,1080,,364,
Saint-Narcisse-de-Rimouski (Que.),P,1009,,996,,641,
Saint-Nazaire (Que.),M,2028,,2095,,706,
Saint-Nazaire-d'Acton (Que.),P,905,,932,,336,
Saint-Nazaire-de-Dorchester (Que.),P,409,,406,,183,
Saint-Nérée (Que.),P,806,,832,,358,
Saint-Nicéphore (Que.),V,9966,,9251,,3690,
Saint-Nicolas (Que.),V,16645,,15594,,6174,
Saint-Noël (Que.),VL,493,,509,,204,
Saint-Norbert (Que.),P,1046,,1070,,420,
Saint-Norbert-d'Arthabaska (Que.),M,897,,893,,329,
Saint-Octave-de-Métis (Que.),P,516,,575,,209,
Saint-Odilon-de-Cranbourne (Que.),P,1438,,1448,,514,
Saint-Omer (Que.),M,379,,363,,193,
Saint-Onésime-d'Ixworth (Que.),P,622,,649,,276,
Saint-Ours (Que.),V,1624,,1619,,789,
Saint-Pacôme (Que.),M,1706,,1799,,666,
Saint-Pamphile (Que.),V,2847,,2990,,1182,
Saint-Pascal (Que.),V,3643,,3850,Adjusted figure due to boundary change.,1579,
Saint-Patrice-de-Beaurivage (Que.),M,1105,,1125,,438,
Saint-Patrice-de-Sherrington (Que.),P,1915,,1960,,708,
Saint-Paul (N.B.),PAR,951,,980,,392,
Saint-Paul (Que.),M,3616,,3644,Adjusted figure due to boundary change.,1391,
Saint-Paul-d'Abbotsford (Que.),P,2863,,2789,,1072,
Saint-Paul-de-la-Croix (Que.),P,374,,402,,200,
Saint-Paul-de-l'Île-aux-Noix (Que.),P,1935,,1847,,1025,
Saint-Paul-de-Montminy (Que.),M,853,,931,,454,
Saint-Paulin (Que.),M,1576,,1599,,738,
Saint-Philémon (Que.),P,855,,853,,509,
Saint-Philibert (Que.),M,362,,414,,141,
Saint-Philippe (Que.),M,3892,,3656,,1445,
Saint-Philippe-de-Néri (Que.),P,953,,967,,389,
Saint-Pie (Que.),V,2396,,2249,,976,
Saint-Pie (Que.),P,2531,,2400,,1088,
Saint-Pie-de-Guire (Que.),P,440,,471,,198,
Saint-Pierre (Que.),VL,293,,357,,118,
Saint-Pierre-Baptiste (Que.),P,495,,508,,277,
Saint-Pierre-de-Broughton (Que.),M,848,,871,,399,
Saint-Pierre-de-Lamy (Que.),M,126,,138,,84,
Saint-Pierre-de-la-Rivière-du-Sud (Que.),P,899,,889,,348,
Saint-Pierre-de-l'Île-d'Orléans (Que.),M,1891,,1982,,797,
Saint-Pierre-de-Véronne-à-Pike-River (Que.),M,600,,614,,287,
Saint-Pierre-les-Becquets (Que.),M,1273,,1336,,610,
Saint-Placide (Que.),M,1537,,1479,,787,
Saint-Polycarpe (Que.),M,1657,,1676,,646,
Saint-Prime (Que.),M,2702,,2685,,979,
Saint-Prosper (Que.),M,3802,,3772,,1458,
Saint-Prosper (Que.),P,531,,548,,275,
Saint-Quentin (N.B.),PAR,1557,,1554,,563,
Saint-Quentin (N.B.),T,2280,,2424,,924,
Saint-Raphaël (Que.),M,2231,,2187,,1084,
Saint-Raymond (Que.),V,8836,,8733,,4718,
Saint-Rédempteur (Que.),V,6349,,6358,,2247,
Saint-Rémi (Que.),V,5736,,5707,,2240,
Saint-Rémi-de-Tingwick (Que.),P,476,,477,,273,
Saint-René (Que.),P,582,,573,,224,
Saint-René-de-Matane (Que.),M,968,,1065,,409,
Saint-Robert (Que.),P,1793,,1905,,729,
Saint-Robert-Bellarmin (Que.),M,690,,687,,222,
Saint-Roch-de-l'Achigan (Que.),P,4164,,4343,Adjusted figure due to boundary change.,1615,
Saint-Roch-de-Mékinac (Que.),P,306,,298,,187,
Saint-Roch-de-Richelieu (Que.),M,1760,,1739,,815,
Saint-Roch-des-Aulnaies (Que.),P,1003,,1008,,419,
Saint-Roch-Ouest (Que.),M,310,,312,Adjusted figure due to boundary change.,117,
Saint-Romain (Que.),M,674,,682,,428,
Saint-Romuald (Que.),V,10825,,10604,,4908,
Saint-Rosaire (Que.),P,771,,741,,326,
Saint-Samuel (Que.),P,693,,726,,320,
Saints-Anges (Que.),P,984,,938,,333,
Saint-Sauveur (Que.),P,4806,,3970,,3237,
Saint-Sauveur-des-Monts (Que.),VL,3316,,2904,,1846,
Saint-Sébastien (Que.),M,811,,799,,331,
Saint-Sébastien (Que.),P,766,,749,,276,
Saint-Sévère (Que.),P,337,,358,,154,
Saint-Séverin (Que.),P,278,,272,,122,
Saint-Séverin (Que.),P,925,,976,,398,
Saint-Siméon (Que.),P,1211,,1211,,510,
Saint-Siméon (Que.),VL,984,,1012,,399,
Saint-Siméon (Que.),P,468,,477,,183,
Saint-Simon (Que.),P,451,,504,,320,
Saint-Simon (Que.),P,1118,,1168,,434,
Saint-Simon-les-Mines (Que.),M,442,,402,Adjusted figure due to boundary change.,171,
Saint-Sixte (Que.),M,439,,456,,203,
Saints-Martyrs-Canadiens (Que.),P,210,,206,,194,
Saint-Stanislas (Que.),M,1076,,1174,,512,
Saint-Stanislas (Que.),M,340,,319,,120,
Saint-Stanislas-de-Kostka (Que.),P,1630,,1643,,871,
Saint-Sulpice (Que.),P,3343,,3307,,1266,
Saint-Sylvère (Que.),M,840,,863,,363,
Saint-Sylvestre (Que.),M,935,,968,Adjusted figure due to boundary change.,406,
Saint-Télesphore (Que.),P,773,,805,,337,
Saint-Tharcisius (Que.),P,503,,557,,205,
Saint-Théodore-d'Acton (Que.),P,1544,,1633,,592,
Saint-Théophile (Que.),M,800,,823,,336,
Saint-Thomas (Que.),M,2915,,2987,,1117,
Saint-Thomas-d'Aquin (Que.),P,4000,,4182,Adjusted figure due to boundary change.,1491,
Saint-Thomas-de-Pierreville (Que.),P,576,,626,Adjusted figure due to boundary change.,270,
Saint-Thomas-Didyme (Que.),M,797,,855,,298,
Saint-Thuribe (Que.),P,313,,360,,166,
Saint-Timothée (Que.),V,8299,,8495,,3245,
Saint-Tite (Que.),V,3845,,4000,Adjusted figure due to boundary change.,1776,
Saint-Tite-des-Caps (Que.),M,1426,,1522,,836,
Saint-Ubalde (Que.),M,1460,,1540,,962,
Saint-Ulric (Que.),M,1649,,1699,Adjusted figure due to boundary change.,740,
Saint-Urbain (Que.),P,1430,,1541,Adjusted figure due to boundary change.,586,
Saint-Urbain-Premier (Que.),M,1144,,1179,,435,
Saint-Valentin (Que.),P,479,,490,,175,
Saint-Valère (Que.),M,1308,,1337,,497,
Saint-Valérien (Que.),P,862,,830,,575,
Saint-Valérien-de-Milton (Que.),CT,1775,,1776,,692,
Saint-Vallier (Que.),M,1045,,1042,,441,
Saint-Venant-de-Paquette (Que.),M,116,,111,,79,
Saint-Vianney (Que.),M,525,,592,,212,
Saint-Victor (Que.),M,2460,,2408,Adjusted figure due to boundary change.,1115,
Saint-Wenceslas (Que.),M,1132,,1170,,471,
Saint-Zacharie (Que.),M,2100,,2180,,836,
Saint-Zénon (Que.),M,1180,,1146,,1256,
Saint-Zénon-du-Lac-Humqui (Que.),P,434,,464,,211,
Saint-Zéphirin-de-Courval (Que.),P,825,,796,,303,
Saint-Zotique (Que.),VL,4158,,3683,,1766,
Sakimay 74 (Sask.),R,187,,180,,157,
Salaberry-de-Valleyfield (Que.),V,26170,,26600,,12350,
Salisbury (N.B.),PAR,3382,,3520,Adjusted figure due to boundary change.,1399,
Salisbury (N.B.),VL,1954,,1882,Adjusted figure due to boundary change.,751,
Salluit (Que.),VN,1072,,929,,241,
Salluit (Que.),TI,0,,0,,0,
Sally's Cove (Nfld.Lab.),T,37,,53,,24,
Salmo (B.C.),VL,1120,,1202,,498,
Salmon Arm (B.C.),DM,15210,,14664,,6503,
Salmon Cove (Nfld.Lab.),T,746,,786,,302,
Salmon River 1 (B.C.),R,34,,62,,14,
Salmon River Meadow 7 (B.C.),R,0,,2,,4,
Salt Plains 195 (N.W.T.),R,0,,11,,0,
Saltcoats (Sask.),T,494,,531,,222,
Saltcoats No. 213 (Sask.),RM,801,,886,,277,
Salvage (Nfld.Lab.),T,203,,240,,100,
Samahquam 1 (B.C.),R,0,,0,,0,
Samiajij Miawpukek (Nfld.Lab.),R,837,,751,,259,
Samson 137 (Alta.),R,3069,,0,Incompletely enumerated Indian reserve or Indian settlement.,914,
Samson 137A (Alta.),R,15,,0,Incompletely enumerated Indian reserve or Indian settlement.,6,
Sandringham (Nfld.Lab.),T,262,,291,,109,
Sandy Bay (Sask.),NV,1092,,959,,249,
Sandy Bay 5 (Man.),R,2446,,2227,,548,
Sandy Beach (Sask.),RV,83,,88,,176,
Sandy Beach (Alta.),SV,201,,171,,259,
Sandy Harry 4 (B.C.),R,0,,13,,1,
Sandy Lake 88 (Ont.),R,1704,,1611,,457,
Sandy Point 221 (Alta.),R,0,,0,,0,
Sangudo (Alta.),VL,377,,398,,194,
Sanikiluaq (Nvt.),HAM,684,,631,,156,
Sarnia (Ont.),C,70876,,72738,,30859,
Sarnia 45 (Ont.),R,695,,621,,273,
Sarnia No. 221 (Sask.),RM,284,,312,Adjusted figure due to boundary change.,194,
Saskatchewan (Man.),RM,639,,661,,242,
Saskatchewan Beach (Sask.),RV,120,,101,,313,
Saskatchewan Landing No. 167 (Sask.),RM,506,,529,,192,
Saskatoon (Sask.),C,196811,,193653,Adjusted figure due to boundary change.,84281,
Sasman No. 336 (Sask.),RM,1004,,1031,,659,
Saug-a-Gaw-Sing 1 (Ont.),R,10,,107,,2,
Saugeen 29 (Ont.),R,677,,638,,1396,
Saugeen Shores (Ont.),T,11388,,12084,Adjusted figure due to boundary change.,6215,
Sault Ste. Marie (Ont.),C,74566,,80054,,32822,
Sault-au-Cochon (Que.),UNO,0,,0,,0,
Saulteaux 159 (Sask.),R,479,,338,,140,
Saulteaux 159A (Sask.),R,17,,15,,15,
Saumarez (N.B.),PAR,6963,,7405,,2687,
Savage Cove-Sandy Cove (Nfld.Lab.),T,152,,160,,83,
Sawridge 150G (Alta.),R,59,,62,,24,
Sawridge 150H (Alta.),R,10,,3,,3,
Sawyerville (Que.),VL,836,,832,,362,
Sayabec (Que.),M,1999,,2069,,801,
Sayward (B.C.),VL,379,,440,,180,
Sceptre (Sask.),VL,136,,154,,71,
Schaltuuch 27 (B.C.),R,0,,0,,0,
Schefferville (Que.),V,240,,290,Adjusted figure due to boundary change.,202,
Schelowat 1 (B.C.),R,5,,5,,3,
Schkam 2 (B.C.),R,129,,65,,35,
Schreiber (Ont.),TP,1448,,1788,,734,
Scotch Creek 4 (B.C.),R,29,,30,,66,
Scotchfort 4 (P.E.I.),R,105,,0,Incompletely enumerated Indian reserve or Indian settlement.,31,
Scotstown (Que.),V,642,,680,,272,
Scott (Que.),M,1705,,1544,,662,
Scott (Sask.),T,110,,118,,51,
Scott No. 98 (Sask.),RM,235,,299,,123,
Scowlitz 1 (B.C.),R,10,,15,,4,
Scugog (Ont.),TP,20173,,18837,,7473,
Seabird Island (B.C.),R,535,,496,,176,
Seah 5 (B.C.),R,24,,8,,6,
Seaichem 16 (B.C.),R,0,,44,,1,
Seal Cove (Fortune Bay) (Nfld.Lab.),T,370,,419,,140,
Seal Cove (White Bay) (Nfld.Lab.),T,417,,560,,198,
Seaspunkut 4 (B.C.),R,21,,26,,7,
Seba Beach (Alta.),SV,109,,124,,315,
Sechelt (B.C.),DM,7775,,7343,,3880,
Sechelt (Part) (B.C.),IGD,36,,33,,19,
Sechelt (Part) (B.C.),IGD,795,,736,,375,
Sedgewick (Alta.),T,865,,937,,402,
Sedley (Sask.),VL,322,,305,,130,
Seekaskootch 119 (Sask.),R,1834,,1552,,422,
Seguin (Ont.),TP,3698,,3654,Adjusted figure due to boundary change.,4895,
Seine River 22A2 (Ont.),R,0,,1,,0,
Seine River 23A (Ont.),R,230,,0,Incompletely enumerated Indian reserve or Indian settlement.,80,
Seine River 23B (Ont.),R,0,,0,Incompletely enumerated Indian reserve or Indian settlement.,0,
Seldom-Little Seldom (Nfld.Lab.),T,477,,533,,182,
Selkirk (Man.),C,9752,,9881,,3917,
Semans (Sask.),VL,267,,315,,156,
Semiahmoo (B.C.),R,131,,200,,168,
Senlac (Sask.),VL,50,,78,,43,
Senlac No. 411 (Sask.),RM,238,,296,,110,
Senneterre (Que.),V,3275,,3535,Adjusted figure due to boundary change.,1476,
Senneterre (Que.),P,1192,,1169,,511,
Senneville (Que.),VL,970,,906,,371,
Sept-Îles (Que.),V,23791,,25224,,10738,
Serpent River 7 (Ont.),R,323,,295,,139,
Seton Lake 5 (B.C.),R,5,,7,,5,
Seton Lake 5A (B.C.),R,0,,0,,0,
Severn (Ont.),TP,11135,,10257,,5644,
Sexsmith (Alta.),T,1653,,1481,,562,
Seymour Creek 2 (B.C.),R,54,,33,,21,
Seymour Meadows 19 (B.C.),R,0,,0,,0,
Shackan 11 (B.C.),R,66,,61,,30,
Shackleton (Sask.),VL,10,,10,,12,
Shamattawa 1 (Man.),R,897,,749,,170,
Shamrock (Sask.),VL,35,,30,,17,
Shamrock No. 134 (Sask.),RM,241,,312,,121,
Shannon (Que.),M,3668,,3751,,1351,
Shaunavon (Sask.),T,1775,,1857,,861,
Shawanaga 17 (Ont.),R,174,,0,Incompletely enumerated Indian reserve or Indian settlement.,76,
Shawinigan (Que.),V,17535,,18943,Adjusted figure due to boundary change.,9373,
Shawinigan-Sud (Que.),V,11544,,11804,,5198,
Shawville (Que.),VL,1582,,1632,,745,
Shedden (Ont.),TP,816,,899,,393,
Shediac (N.B.),PAR,4292,,4104,,2694,
Shediac (N.B.),T,4892,,4664,,2097,
Sheen-Esher-Aberdeen-et-Malakoff (Que.),CU,115,,127,,216,
Sheet Harbour 36 (N.S.),R,34,,63,,10,
Sheffield (N.B.),PAR,887,,836,,522,
Shefford (Que.),CT,5133,,4496,,1988,
Sheguiandah 24 (Ont.),R,121,,0,Incompletely enumerated Indian reserve or Indian settlement.,48,
Sheho (Sask.),VL,148,,181,,106,
Shelburne (N.S.),MD,4925,,5315,,2658,
Shelburne (N.S.),T,2013,,2132,,948,
Shelburne (Ont.),T,4122,,3790,,1498,
Shell Lake (Sask.),VL,185,,172,,111,
Shell River (Man.),RM,991,,1039,Adjusted figure due to boundary change.,386,
Shellbrook (Sask.),T,1276,,1234,,581,
Shellbrook No. 493 (Sask.),RM,1728,,1793,,747,
Shellmouth-Boulton (Man.),RM,946,,1074,Adjusted figure due to boundary change.,490,
"Sherborne, Stanhope, McClintock, Livingstone, Lawrence and Nightingale (Ont.)",TP,1827,,1687,Adjusted figure due to boundary change.,4172,
Sherbrooke (P.E.I.),COM,178,,160,,72,
Sherbrooke (Que.),V,75916,,76786,,40473,
Sherwood No. 159 (Sask.),RM,1054,,1052,Adjusted figure due to boundary change.,376,
Shesheep 74A (Sask.),R,66,,51,,140,
Sheshegwaning 20 (Ont.),R,88,,0,Incompletely enumerated Indian reserve or Indian settlement.,48,
Shields (Sask.),RV,142,,78,,167,
Shigawake (Que.),M,372,,392,,172,
Shingle Point 4 (B.C.),R,0,,1,,0,
Shippagan (N.B.),PAR,5600,,5913,,2499,
Shippagan (N.B.),T,2872,,2862,,1174,
Shipshaw (Que.),M,2878,,2858,,1131,
Shoal Lake (Man.),RM,578,,621,,422,
Shoal Lake (Man.),T,801,,801,,368,
Shoal Lake (Part) 39A (Ont.),R,330,,241,,127,
Shoal Lake (Part) 40 (Ont.),R,0,,0,Adjusted figure due to boundary change.,0,
Shoal Lake (Part) 40 (Man.),R,0,,0,,0,
Shoal Lake 28A (Sask.),R,438,,330,,89,
Shoal Lake 34B2 (Ont.),R,140,,164,Adjusted figure due to boundary change.,51,
Shoal River Indian Reserve 65A (Man.),R,659,,533,,169,
Sho-ook 5 (B.C.),R,0,,0,,0,
Shubenacadie 13 (N.S.),R,0,,2,,0,
Shuniah (Ont.),TP,2466,,2346,,2084,
Shuswap (B.C.),R,176,,180,,71,
Sicamous (B.C.),DM,2720,,2827,,1599,
Sidney (B.C.),T,10929,,10701,,5278,
Sifton (Man.),RM,766,,759,,592,
Siglunes (Man.),RM,1513,,1585,,804,
Sik-e-dakh 2 (B.C.),R,171,,177,,67,
Siksika 146 (Alta.),R,2767,,2678,,794,
Sillery (Que.),V,11909,,12003,,4868,
Silton (Sask.),VL,94,,86,,42,
Silver Beach (Alta.),SV,39,,47,,83,
Silver Creek (Man.),RM,532,,567,,287,
Silver Sands (Alta.),SV,126,,105,,219,
Silverton (B.C.),VL,222,,241,,134,
Silverwood No. 123 (Sask.),RM,511,,608,,205,
Simonds (N.B.),PAR,3844,,3823,,1416,
Simonds (N.B.),PAR,567,,602,,217,
Simpson (Sask.),VL,194,,208,,90,
Sintaluta (Sask.),T,145,,189,,74,
Sioux Lookout (Ont.),T,5336,,5165,Adjusted figure due to boundary change.,2068,
Sioux Narrows Nestor Falls (Ont.),TP,577,,794,Adjusted figure due to boundary change.,760,
Sioux Valley 58 (Man.),R,1050,,1030,,346,
Siska Flat 3 (B.C.),R,95,,95,,27,
Siska Flat 5A (B.C.),R,0,,0,,0,
Siska Flat 5B (B.C.),R,0,,0,,0,
Siska Flat 8 (B.C.),R,34,,16,,14,
Six Nations (Part) 40 (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Six Nations (Part) 40 (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Skawahlook 1 (B.C.),R,27,,14,,17,
Skeena-Queen Charlotte A (B.C.),RDA,91,,113,Adjusted figure due to boundary change.,52,
Skeena-Queen Charlotte C (B.C.),RDA,50,,45,Adjusted figure due to boundary change.,62,
Skeena-Queen Charlotte D (B.C.),RDA,538,,520,Adjusted figure due to boundary change.,300,
Skeena-Queen Charlotte E (B.C.),RDA,460,,618,Adjusted figure due to boundary change.,299,
Skeena-Queen Charlotte F (B.C.),RDA,1045,,1222,Adjusted figure due to boundary change.,523,
Skeetchestn (B.C.),R,241,,184,,104,
Skidegate 1 (B.C.),R,743,,695,,337,
Skins Lake 16A (B.C.),R,0,,8,,1,
Skins Lake 16B (B.C.),R,23,,14,,4,
Skookumchuck 4 (B.C.),R,66,,44,,19,
Skowkale 10 (B.C.),R,267,,146,,109,
Skowkale 11 (B.C.),R,186,,18,,102,
Skuppah 2A (B.C.),R,0,,0,,0,
Skuppah 4 (B.C.),R,10,,9,,4,
Skwah 4 (B.C.),R,205,,219,,54,
Skwahla 2 (B.C.),R,0,,9,,1,
Skwali 3 (B.C.),R,5,,0,,2,
Skway 5 (B.C.),R,84,,49,,21,
Skwayaynope 26 (B.C.),R,5,,14,,2,
Skweahm 10 (B.C.),R,259,,89,,115,
Slate Falls (Ont.),S-E,156,,132,,47,
Slave Lake (Alta.),T,6600,,6553,,2282,
Sliammon 1 (B.C.),R,677,,565,,273,
Sliding Hills No. 273 (Sask.),RM,565,,646,Adjusted figure due to boundary change.,303,
Slocan (B.C.),VL,336,,335,,162,
Slosh 1 (B.C.),R,174,,189,,86,
Slosh 1A (B.C.),R,0,,0,,0,
Small Point-Adam's Cove-Blackhead-Broad Cove (Nfld.Lab.),T,480,,492,,323,
Smeaton (Sask.),VL,178,,192,,91,
Smiley (Sask.),VL,55,,68,,36,
Smith-Ennismore-Lakefield (Ont.),TP,16414,,16107,Adjusted figure due to boundary change.,7571,
Smithers (B.C.),T,5414,,5624,,2195,
Smiths Falls (Ont.),T,9140,,9131,,4097,
Smoky Lake (Alta.),T,1011,,1087,,490,
Smoky Lake County (Alta.),CM,4417,,4381,Adjusted figure due to boundary change.,2104,
Smoky River No. 130 (Alta.),MD,2379,,2491,,830,
Smooth Rock Falls (Ont.),T,1830,,1982,,862,
Snipe Lake No. 259 (Sask.),RM,524,,598,,343,
Snow Lake (Man.),T,1207,,1310,,560,
Soda Creek 1 (B.C.),R,55,,59,,17,
Somerset (Man.),VL,459,,471,,205,
Sooke (B.C.),DM,8735,,8436,Adjusted figure due to boundary change.,3640,
Soowahlie 14 (B.C.),R,234,,191,,75,
Sorel-Tracy (Que.),V,34194,,36021,Adjusted figure due to boundary change.,15676,
Souris (P.E.I.),T,1248,,1293,,550,
Souris (Man.),T,1683,,1613,,800,
Souris Valley No. 7 (Sask.),RM,326,,422,,132,
South Algonquin (Ont.),TP,1278,,1333,Adjusted figure due to boundary change.,894,
South Baptiste (Alta.),SV,44,,66,,77,
South Brook (Nfld.Lab.),T,578,,639,,264,
South Bruce (Ont.),TP,6063,,6248,Adjusted figure due to boundary change.,2278,
South Bruce Peninsula (Ont.),T,8090,,8004,Adjusted figure due to boundary change.,6741,
South Cypress (Man.),RM,821,,862,,264,
South Dundas (Ont.),TP,10783,,10900,Adjusted figure due to boundary change.,4350,
South Frontenac (Ont.),TP,16415,,15711,Adjusted figure due to boundary change.,8541,
South Glengarry (Ont.),TP,12700,,12649,Adjusted figure due to boundary change.,5299,
South Huron (Ont.),T,10019,,10229,Adjusted figure due to boundary change.,4300,
South Indian Lake (Man.),S-E,808,,887,,169,
South Lake (Sask.),RV,47,,41,,198,
South Norfolk (Man.),RM,1246,,1282,,440,
South Qu'Appelle No. 157 (Sask.),RM,1098,,1135,,441,
South River (Nfld.Lab.),T,709,,761,,282,
South River (Ont.),VL,1040,,1098,,474,
South Saanich 1 (B.C.),R,586,,0,Incompletely enumerated Indian reserve or Indian settlement.,167,
South Stormont (Ont.),TP,11941,,11584,Adjusted figure due to boundary change.,4505,
South View (Alta.),SV,87,,60,,86,
Southampton (N.B.),PAR,1738,,1769,,704,
Southend 200 (Sask.),R,696,,647,,149,
Southern Harbour (Nfld.Lab.),T,591,,635,,211,
Southesk (N.B.),PAR,2083,,2178,,806,
Southey (Sask.),T,693,,679,,332,
Southgate (Ont.),TP,6907,,6449,Adjusted figure due to boundary change.,2665,
Southwest Middlesex (Ont.),TP,6144,,6204,Adjusted figure due to boundary change.,2371,
South-West Oxford (Ont.),TP,7782,,7788,Adjusted figure due to boundary change.,2659,
Southwold (Ont.),TP,4487,,4273,Adjusted figure due to boundary change.,1581,
Sovereign (Sask.),VL,52,,58,,23,
Sowchea 3 (B.C.),R,0,,6,,0,
Spalding (Sask.),VL,261,,281,,156,
Spalding No. 368 (Sask.),RM,612,,681,,267,
Spallumcheen (B.C.),DM,5134,,5322,,1906,
Spaniard's Bay (Nfld.Lab.),T,2694,,2771,,996,
Sparwood (B.C.),DM,3812,,3982,,1850,
Spatsum 11 (B.C.),R,0,,0,,0,
Special Area No. 2 (Alta.),SA,2331,,2531,,851,
Special Area No. 3 (Alta.),SA,1469,,1584,,564,
Special Area No. 4 (Alta.),SA,1514,,1641,,583,
Speers (Sask.),VL,71,,84,,49,
Spences Bridge 4 (B.C.),R,20,,13,,10,
Spences Bridge 4C (B.C.),R,5,,15,,4,
Speyum 3 (B.C.),R,0,,6,,1,
Spintlum Flat 3 (B.C.),R,5,,5,,2,
Spirit River (Alta.),T,1100,,1112,,469,
Spirit River No. 133 (Alta.),MD,824,,809,,302,
Spiritwood (Sask.),T,907,,924,,394,
Spiritwood No. 496 (Sask.),RM,1429,,1488,Adjusted figure due to boundary change.,796,
Split Lake 171 (Man.),R,1581,,1500,,374,
Spring Lake (Alta.),VL,457,,425,,219,
Springdale (Nfld.Lab.),T,3045,,3381,,1223,
Springfield (N.B.),PAR,1523,,1619,,746,
Springfield (Man.),RM,12602,,12162,,4335,
Springhill (N.S.),T,4091,,4193,,1750,
Springside (Sask.),T,525,,542,,242,
Springwater (Ont.),TP,16104,,14793,,6214,
Springwater (Sask.),VL,20,,20,,14,
Spruce Grove (Alta.),C,15983,,14271,,5632,
Spruce Lake (Sask.),VL,70,,73,,37,
Spuzzum 1 (B.C.),R,50,,37,,16,
Spy Hill (Sask.),VL,213,,264,,124,
Spy Hill No. 152 (Sask.),RM,409,,496,,182,
Squaam 2 (B.C.),R,10,,14,,28,
Squamish (B.C.),DM,14247,,13994,,5411,
Squamish-Lillooet A (B.C.),RDA,223,,277,Adjusted figure due to boundary change.,433,
Squamish-Lillooet B (B.C.),RDA,428,,507,Adjusted figure due to boundary change.,223,
Squamish-Lillooet C (B.C.),RDA,1504,,1547,Adjusted figure due to boundary change.,856,
Squamish-Lillooet D (B.C.),RDA,750,,644,Adjusted figure due to boundary change.,499,
Squaw-hay-one 11 (B.C.),R,45,,42,,10,
Squawkum Creek 3 (B.C.),R,83,,65,,27,
Squiaala 7 (B.C.),R,111,,73,,35,
Squiaala 8 (B.C.),R,5,,8,,4,
Squinas 2 (B.C.),R,319,,198,,101,
Squirrel Cove 8 (B.C.),R,0,,0,,0,
St. Alban's (Nfld.Lab.),T,1372,,1563,,541,
St. Albert (Alta.),C,53081,,46888,,18638,
St. André (N.B.),VL,415,,438,,152,
St. Andrews (Man.),RM,10695,,10144,,4055,
St. Andrews No. 287 (Sask.),RM,574,,620,,203,
St. Anthony (Nfld.Lab.),T,2730,,2996,,1058,
St. Basile 10 (N.B.),R,135,,105,,51,
St. Benedict (Sask.),VL,109,,119,,52,
St. Bernard's-Jacques Fontaine (Nfld.Lab.),T,657,,751,,233,
St. Brendan's (Nfld.Lab.),T,251,,321,,139,
St. Bride's (Nfld.Lab.),T,473,,542,,184,
St. Brieux (Sask.),VL,505,,508,Adjusted figure due to boundary change.,217,
St. Catharines (Ont.),C,129170,,130926,,55815,
St. Clair (Ont.),TP,14659,,15081,Adjusted figure due to boundary change.,5749,
St. Claude (Man.),VL,558,,609,,270,
St. Clements (Man.),RM,9115,,8516,,4722,
St. François Xavier (Man.),RM,1024,,992,,365,
St. George (N.B.),T,1509,,1414,,637,
